"","Genotype","Treatment","Roottype","Type","Filename","Root area","Metaxylem number","Total Metaxylem area","Cortical cell size","Cortical file number","Stele area","Cortex area","Aerenchyma area","Aerenchyma percent","RXA","TSA","TCA","AA","aerenchyma","radius","r_stele","MXA","nX","X_size","CF","OneC","OC","ratio","nPX","PXA_1","k_protxyl_s","kx_unM","LMXA","LMXA_1","k_Mxyl_s","kx_M","m_CF","m_OC","m_aerenchyma","id","model_RXA","model_TSA","model_XVA","model_AA","Kx","Kr1","Kr2","Kr3","kr1_new","kr2_new","kr3_new"
"97","W2","sheltered","CR5","Modern","W2-DS-CR5-3.tif",5.7287490129701,12,0.216452177742849,0.00145911849135603,11,1.208964053631,4.51978495933909,0.788377323827176,17.4428060387735,5.7287490129701,1.208964053631,4.51978495933909,0.788377323827176,0.174428060387735,1.35037677938197,0.620342816764714,0.216452177742849,12,0.1515463274179,11,0.0663667238742958,0.0431022895406823,4.02106336816475,48.252760417977,385.821936966277,0.255869029080296,0.246927739171838,0.216452177742849,18037.6814785708,559.249126347822,134.466718062649,8.66666666666667,0.0451195897170547,0.164841407234651,97,6.08893385688529,1.30695950131607,0.185169019976939,0.832173364295817,98.4234444326486,4.9303515553386e-05,2.87088577158647e-05,2.73968869081209e-05,5.81089539744666e-05,3.38361610312416e-05,3.22898767464936e-05
"98","BS","non-sheltered","SR","Landrace","BS-WW-SR-1.tif",5.74112886713581,10,0.108482908564025,0.00267836960998125,7,1.48194578243642,4.25918308469939,NA,NA,5.74112886713581,1.48194578243642,4.25918308469939,NA,NA,1.35183507731693,0.686817292544302,0.108482908564025,10,0.1175264774898,7,0.0950025406818042,0.05839696998,5.32090973321032,53.2090973321032,386.238593519123,0.256421963282574,0.272879624047829,0.108482908564025,10848.2908564025,202.286326841706,40.730144992389,8.5,0.0618240060281484,NA,98,6.22747753015417,1.62057656245368,0.0935226168373239,0,30.1703328576549,6.18740374370024e-05,3.43995033442297e-05,3.30528718409664e-05,7.28458602117128e-05,4.04994003263076e-05,3.89139771939755e-05
"99","PM","sheltered","CR3","Modern","PM-DS-CR3-5.tif",5.81210381803061,12,0.289573706331614,0.0033312468595425,10,2.12544267289477,3.68666114513584,NA,NA,5.81210381803061,2.12544267289477,3.68666114513584,NA,0.141100414976395,1.36016546964173,0.82252623988497,0.289573706331614,12,0.175284695570981,10,0.0537639229756757,0.0651266092687492,5.27729637048528,63.3275564458233,388.618705611922,0.259591990758617,0.328786528953,0.289573706331614,24131.1421943011,1000.92063936279,240.549739976022,10.8571428571429,0.0564285498469519,0.141100414976395,99,5.50273370486608,2.14169144364185,0.248502950381818,0.472516269479213,177.377243579793,8.18527593289317e-05,4.36455825005061e-05,4.03359975498488e-05,9.57771061218175e-05,5.10703319127075e-05,4.71977383479084e-05
"100","BS","sheltered","SR","Landrace","BS-DS-SR-6.tif",5.89003160640916,8,0.222173670148846,0.00292014911681866,9,1.27899123480165,4.61104037160751,0.0579625067932969,1.25703750394816,5.89003160640916,1.27899123480165,4.61104037160751,0.0579625067932969,0.0125703750394816,1.3692535522156,0.638056074635904,0.222173670148846,8,0.188042648963093,9,0.0812441641755214,0.0609758094005891,6.19668261560662,49.573460924853,391.215300633028,0.263072559990338,0.260828345461642,0.222173670148846,27771.7087686058,1325.71170805787,212.374701634721,8.125,0.0498733406134783,0.0560689678901301,100,6.24666616742482,1.36149760614582,0.190485329984528,0.060061688214721,156.44235820139,5.43508105292042e-05,3.08291721400045e-05,2.95891533548422e-05,6.31745679445341e-05,3.58342334009158e-05,3.43928997716105e-05
"101","W2","non-sheltered","CR5","Modern","W2-WW-CR5-1.tif",5.96399080377096,9,0.285965880053809,0.00883417274486733,7,1.30418039376727,4.6598104100037,0.837721086114505,17.9775787511887,5.96399080377096,1.30418039376727,4.6598104100037,0.837721086114505,0.179775787511887,1.37782336819692,0.644308553957799,0.285965880053809,9,0.201136511666828,7,0.104787830605589,0.106056673923835,5.55996064256594,50.0396457830935,393.663819484835,0.266375875945999,0.266587089549981,0.285965880053809,31773.9866726454,1735.3508994131,312.629748983907,8.25,0.0828796773412384,0.129331947208644,101,6.48947798951546,1.43687475075041,0.245341986440992,0.920807410394097,230.795554721089,4.82067462041733e-05,2.90199338074552e-05,2.81136542452182e-05,5.56845102635398e-05,3.35214659604757e-05,3.24746055610768e-05
"102","PM","sheltered","CR3","Modern","PM-DS-CR3-3.tif",5.98803260640812,11,0.308596562539572,0.0024834838116426,10,1.97240703239542,4.0156255740127,NA,NA,5.98803260640812,1.97240703239542,4.0156255740127,NA,0.141100414976395,1.38059768847068,0.792361444032895,0.308596562539572,11,0.188996716372323,10,0.0588236244437789,0.056232284300862,5.55258811519024,61.0784692670926,394.456482420195,0.267449679787673,0.326708340948102,0.308596562539572,28054.232958143,1352.82208667006,297.947567408361,10.8571428571429,0.0564285498469519,0.141100414976395,102,5.65370406163992,1.99609690156162,0.26374861357184,0.521695467952522,218.087337972223,7.49547861936536e-05,4.1010152735507e-05,3.82515285349177e-05,8.64076829241297e-05,4.72763976016765e-05,4.40962627852618e-05
"103","W2","non-sheltered","CR4","Modern","W2-WW-CR4-4.tif",5.98996764569581,13,0.322896417834847,0.00280340897656314,10,1.6168766577767,4.37309098791911,0.117219565251286,2.68047396166946,5.98996764569581,1.6168766577767,4.37309098791911,0.117219565251286,0.0268047396166946,1.3808207412789,0.717403530037405,0.322896417834847,13,0.177834081712454,10,0.06634172112415,0.0597445492829741,4.2684313230453,55.4896071995889,394.520211793973,0.267536106444287,0.296909469166018,0.322896417834847,24838.1859872959,1060.43398247274,276.009744912077,9.5,0.0594477558553929,0.0229580363677611,103,5.77788261626932,1.72996794307604,0.2752226747663,0.106079829404327,200.819836258839,6.92092425975426e-05,3.7905065547492e-05,3.57508901694491e-05,7.97713471253559e-05,4.36898025193201e-05,4.12068758840724e-05
"104","GBL","sheltered","CR4","Landrace","GBL-DS-CR4-1.tif",6.0590759922524,14,0.307413013916154,0.00389064925485951,9,1.49366554957581,4.56541044267659,0.185028588373221,4.05283578982537,6.0590759922524,1.49366554957581,4.56541044267659,0.185028588373221,0.0405283578982537,1.38876340298584,0.689527744969066,0.307413013916154,14,0.167206118711579,9,0.0776928508907522,0.0703827286056851,3.81508490463525,53.4111886648936,396.789543710239,0.270622763844488,0.289085669934258,0.307413013916154,21958.0724225824,828.766739509632,232.343772732631,9,0.0759345284397249,0.0900998520651844,104,6.48493814688423,1.61719599641786,0.262671913586809,0.203165861860998,169.835485139989,5.83814420700643e-05,3.32494526382249e-05,3.17731725005093e-05,6.69062496196743e-05,3.81045088824775e-05,3.64126635991078e-05
"105","W2","non-sheltered","CR5","Modern","W2-WW-CR5-2.tif",6.06517307214669,9,0.212695239225596,0.00528373659274386,8,1.33635506681818,4.72881800532851,0.447225840419894,9.45745511702825,6.06517307214669,1.33635506681818,4.72881800532851,0.447225840419894,0.0945745511702825,1.38946196431569,0.65220781137612,0.212695239225596,9,0.173465331009121,8,0.0921567691174458,0.0820211093185511,5.62540160180039,50.6286144162035,396.989132661625,0.270895084015828,0.274300855117649,0.212695239225596,23632.8043583996,960.00701507329,173.07556356831,8.25,0.0828796773412384,0.129331947208644,105,5.6537274104835,1.42207097400715,0.183704587584793,0.407532265706533,129.505739998468,5.91695111462535e-05,3.36196984402463e-05,3.22970404158935e-05,6.77753002320952e-05,3.85094470337613e-05,3.69944177058474e-05
"106","PM","sheltered","CR4","Modern","PM-DS-CR4-3.tif",6.12919509856331,13,0.331850435379334,0.00374332487171269,10,1.50165720306072,4.62753789550258,0.584323037683867,12.6270827139365,6.12919509856331,1.50165720306072,4.62753789550258,0.584323037683867,0.126270827139365,1.39677607160988,0.691369896215715,0.331850435379334,13,0.180282918100017,10,0.0705406175394167,0.0690373033616991,4.11911842014182,53.5485394618437,399.078877602823,0.273754565850673,0.293183143446293,0.331850435379334,25526.9565676411,1120.06174914271,291.50923792055,8.64285714285714,0.063998138794563,0.160705460829148,106,5.84852323383822,1.58972294972376,0.282119310043585,0.536457471487199,210.966495438316,6.14027147327362e-05,3.48848387931573e-05,3.31161660064345e-05,6.99650127719684e-05,3.97493531407344e-05,3.7734047878563e-05
"107","W2","non-sheltered","CR4","Modern","W2-WW-CR4-1.tif",6.1293264852555,13,0.351857096916027,0.00282598058103087,10,1.64075363347825,4.48857285177724,NA,NA,6.1293264852555,1.64075363347825,4.48857285177724,NA,0.0229580363677611,1.39679104231985,0.722681189964222,0.351857096916027,13,0.185637854621303,10,0.0674109852355627,0.059984583256218,4.2987007325948,55.8831095237324,399.083154948528,0.273760434110094,0.305971686452778,0.351857096916027,27065.9305320021,1259.18578639432,327.694276148976,9.5,0.0594477558553929,0.0229580363677611,107,5.92223194970074,1.76308655903992,0.300243012250072,0.0914940031149446,238.652381251944,6.93600275457923e-05,3.81390022850258e-05,3.60072587945276e-05,7.90310855557095e-05,4.34568275020838e-05,4.10278491965437e-05
"108","W2","non-sheltered","CR5","Modern","W2-WW-CR5-8.tif",6.13037573886018,9,0.284850751792299,0.00438332139836242,9,1.47696009033811,4.65341564852207,0.715198035011095,15.3693134039776,6.13037573886018,1.47696009033811,4.65341564852207,0.715198035011095,0.153693134039776,1.39691059259369,0.685660993679474,0.284850751792299,9,0.200743961173734,9,0.0790277332126907,0.0747062122027269,5.9025426320824,53.1228836887416,399.117312169626,0.273807298006641,0.290908664902708,0.284850751792299,31650.0835324777,1721.84323353575,310.222690701337,8.25,0.0828796773412384,0.129331947208644,108,6.59635534697773,1.61650874584307,0.244726075089905,0.763366294634421,229.712192579592,5.32453597776433e-05,3.14973360285888e-05,3.0163836572855e-05,6.06643134517569e-05,3.58860241289217e-05,3.43667212392764e-05
"109","PM","non-sheltered","SR","Modern","PM-WW-SR-4.tif",6.15831979635012,5,0.0905881170820433,0.00289831360839016,11,0.977184255377758,5.18113554097237,NA,NA,6.15831979635012,0.977184255377758,5.18113554097237,NA,0.0254878349035259,1.40009073758082,0.557716244258571,0.0905881170820433,5,0.151881778335623,11,0.0765794993929313,0.0607474073458811,8.71666463438381,43.5833231719191,400.02592502309,0.275055392283826,0.239756561041699,0.0905881170820433,18117.6234164087,564.217229299952,56.6614794910369,9.75,0.0692385323611717,0.0254878349035259,109,6.56631936933944,1.06856171722977,0.0778873144690952,0.139639348636222,41.864876482371,4.55893579149399e-05,2.632873393605e-05,2.53993642151073e-05,5.18235816421826e-05,2.99291184406669e-05,2.88726598763917e-05
"110","BS","non-sheltered","CR4","Landrace","BS-WW-CR4-16.tif",6.18727990132135,14,0.356022523381833,0.00283912754948305,11,2.06197824687928,4.12530165444207,NA,NA,6.18727990132135,2.06197824687928,4.12530165444207,NA,0.0835746175092429,1.4033789086262,0.810153109651253,0.356022523381833,14,0.179940854486402,11,0.0539296180886312,0.06012395087275,4.45750113254267,62.4050158555974,400.965402464628,0.276348867338201,0.344911108958336,0.356022523381833,25430.1802415595,1111.58522046069,311.588772837952,8.27272727272727,0.056343910714854,0.0835746175092429,110,6.43099999749954,2.13158084993984,0.304772960132503,0.36277456617815,228.640110696951,7.33921889896019e-05,4.02268851163493e-05,3.75144156582459e-05,8.3232900182776e-05,4.56206629022533e-05,4.25444949508227e-05
"111","W2","non-sheltered","CR4","Modern","W2-WW-CR4-3.tif",6.23191868602815,13,0.400988497436619,0.00218107526779003,8,1.50205070092013,4.72986798510802,NA,NA,6.23191868602815,1.50205070092013,4.72986798510802,NA,0.0229580363677611,1.4084322233094,0.691460474396166,0.400988497436619,13,0.19817521616377,8,0.0896214686141543,0.052697545303307,4.11963792084447,53.5552929709781,402.409206659829,0.278342615445579,0.298134406329926,0.400988497436619,30845.2690335861,1635.38877378089,425.49921558936,9.5,0.0594477558553929,0.0229580363677611,111,5.92946923518324,1.64395068576975,0.344834714828424,0.0960593765168995,315.711665513147,6.63526239224312e-05,3.69798233930439e-05,3.54016943393978e-05,7.49794552382419e-05,4.17877522983605e-05,4.00044429167097e-05
"112","W2","non-sheltered","CR5","Modern","W2-WW-CR5-9.tif",6.23378787656162,10,0.301872898172874,0.00571514965050395,8,1.25012926074961,4.98365861581201,0.721587273872315,14.4790670770041,6.23378787656162,1.25012926074961,4.98365861581201,0.721587273872315,0.144790670770041,1.40864342879319,0.630815743862052,0.301872898172874,10,0.196050124059516,8,0.0972284606163917,0.0853038952164611,4.90336218623546,49.0336218623546,402.469551083767,0.278426101031329,0.273044803091599,0.301872898172874,30187.2898172874,1566.36198952998,313.545442709088,8.25,0.0828796773412384,0.129331947208644,112,5.8010616410008,1.33797306874384,0.258968404230296,0.661631290013402,231.250358860235,5.39840899988985e-05,3.15313271382327e-05,3.04138099936416e-05,6.09936808423069e-05,3.56255278924397e-05,3.4362906181962e-05
"113","BS","non-sheltered","CR4","Landrace","BS-WW-CR4-6.tif",6.32755769918661,13,0.15434746207827,0.00276598852355939,10,1.12697259388571,5.2005851053009,NA,NA,6.32755769918661,1.12697259388571,5.2005851053009,NA,0.0835746175092429,1.41919842553797,0.598937824896717,0.15434746207827,13,0.122951301287437,10,0.0820260600641255,0.0593444687269121,3.58898494033071,46.6568042242992,405.48526443942,0.28261423938715,0.263717544761709,0.15434746207827,11872.8816983285,242.301536506238,63.2621170363835,8.27272727272727,0.056343910714854,0.0835746175092429,113,5.99004117847241,1.21145633848015,0.132882233538153,0.402804022735356,46.7906790421991,5.23490059475751e-05,3.00638276388112e-05,2.89160932373036e-05,5.87064001240373e-05,3.37148540392847e-05,3.24277359022469e-05
"114","PM","sheltered","CR3","Modern","PM-DS-CR3-1.tif",6.42647606687016,12,0.350472175336769,0.00220441831505099,9,2.44082848071505,3.98564758615512,0.96223700438632,24.1425510807536,6.42647606687016,2.44082848071505,3.98564758615512,0.96223700438632,0.241425510807536,1.43024853274118,0.881441907269311,0.350472175336769,12,0.19283737383439,9,0.0609785139413187,0.0529787936051905,5.64335905049999,67.7203086059999,408.642437926051,0.28703233252408,0.388758362768613,0.350472175336769,29206.0146113974,1466.18402546077,352.272924473353,10.8571428571429,0.0564285498469519,0.141100414976395,114,6.61635801354809,2.47132660797813,0.299123940267337,1.00314504385167,256.904542908065,7.19610282349842e-05,4.12755527893743e-05,3.86022438605885e-05,8.00766656381233e-05,4.59305365808627e-05,4.29557366024805e-05
"115","BS","sheltered","CR3","Landrace","BS-DS-CR3-1.tif",6.44684367297852,16,0.336795545813669,0.0021107565923485,12,2.28831733668834,4.15852633629018,0.0356782800360974,0.857954889566144,6.44684367297852,2.28831733668834,4.15852633629018,0.0356782800360974,0.00857954889566144,1.43251320265835,0.853460034795807,0.336795545813669,16,0.163711141843765,12,0.0482544306552119,0.0518410914496265,4.10212376214846,65.6339801943754,409.289486473814,0.287942031934516,0.377975632422364,0.336795545813669,21049.7216133543,761.616949054302,244.095399329799,10,0.0609497452868328,0.0156160880418537,115,6.28315703766689,2.38411862011216,0.288477028103216,0.0334850267685272,179.326391811736,8.89709311680889e-05,4.64191672610358e-05,4.27665088149463e-05,9.88483977712231e-05,5.15725782498446e-05,4.75144052009491e-05
"116","GBL","sheltered","CR4","Landrace","GBL-DS-CR4-2.tif",6.52434566273411,13,0.291049604901706,0.00365784047921378,10,1.6399008392479,4.88444482348621,NA,NA,6.52434566273411,1.6399008392479,4.88444482348621,NA,0.0900998520651844,1.44109809705259,0.722493356020457,0.291049604901706,13,0.168836713661545,10,0.0718604741032135,0.0682444660501348,4.29762343268348,55.8691046248853,411.742313443598,0.291403583282927,0.325609145650006,0.291049604901706,22388.4311462851,861.571274220947,224.334140443096,9,0.0759345284397249,0.0900998520651844,116,6.17779685487323,1.7072420979175,0.248912776617302,0.403102599027963,164.480231381505,6.41947894566997e-05,3.64093236731182e-05,3.45821224085289e-05,7.08967563254258e-05,4.02104745614556e-05,3.81925126067633e-05
"117","BS","non-sheltered","CR3","Landrace","BS-WW-CR3-3.tif",6.54097393213036,11,0.313745890915889,0.00258874730701168,13,2.02147306009124,4.51950087203912,0.365418527157597,8.08537352915094,6.54097393213036,2.02147306009124,4.51950087203912,0.365418527157597,0.0808537352915094,1.44293335531048,0.802156381063719,0.313745890915889,11,0.190567018827373,13,0.04929053648052,0.0574116315968631,5.61897997928281,61.8087797721109,412.266672945851,0.292146268838896,0.361144087838144,0.313745890915889,28522.3537196263,1398.3458893694,307.997239749105,10.3333333333333,0.0588756405497597,0.0928987839113064,117,6.7691531061956,2.08311039510772,0.270534862819209,0.377370167753851,229.208018503542,7.15175331259885e-05,3.94765732432875e-05,3.68224648158562e-05,7.8883538680761e-05,4.35424944948103e-05,4.0615024045999e-05
"118","W2","non-sheltered","CR5","Modern","W2-WW-CR5-3.tif",6.70027371527114,9,0.287310665118303,0.00515746739501557,8,1.32667992449066,5.37359379078048,0.630655459360497,11.7361952524681,6.70027371527114,1.32667992449066,5.37359379078048,0.630655459360497,0.117361952524681,1.46039835788329,0.649842546904204,0.287310665118303,9,0.201608889919949,8,0.101319476372385,0.0810351247177177,5.60580669968638,50.4522602971774,417.256673680939,0.299261239446379,0.301968118988094,0.287310665118303,31923.407235367,1751.71062139236,315.609879969613,8.25,0.0828796773412384,0.129331947208644,118,6.234619540163,1.42528472688772,0.245756028130783,0.572856982634005,231.946837924491,5.61702646382303e-05,3.26968199427096e-05,3.15984375322452e-05,6.12146351966022e-05,3.56331578242145e-05,3.44361351825021e-05
"119","PM","non-sheltered","CR5","Modern","PM-WW-CR5-3.tif",6.74999591622807,8,0.240835787664489,0.00615496101363953,8,1.4091667103297,5.34082920589837,0.254149723590782,4.75861919175586,6.74999591622807,1.4091667103297,5.34082920589837,0.254149723590782,0.0475861919175586,1.46580709229953,0.669740020589357,0.240835787664489,8,0.195781015627751,8,0.0995083839637718,0.0885253622351757,6.49197699189281,51.9358159351425,418.802026371295,0.301482033419685,0.313154307908745,0.240835787664489,30104.4734580612,1557.77940663895,249.55785937014,7.42857142857143,0.0794338895827557,0.0733529394942705,119,6.3936614959841,1.56050848496319,0.204987604406078,0.228012621421653,181.187101929152,6.12981911682005e-05,3.49935002020937e-05,3.37424176196206e-05,6.65565760887824e-05,3.79953717137041e-05,3.6636966653019e-05
